time_window,service_key,analysis_group,log_count,info_count,warn_count,error_count,unique_template_count,unique_reporter_count,error_ratio,warn_ratio
2022-06-30 15:52:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,16,16,0,0,2,10,0.0,0.0
2022-06-30 15:52:00+00:00,train-ticket/ts-auth-service,semantic_cluster_10,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:52:00+00:00,train-ticket/ts-auth-service,semantic_cluster_18,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:52:00+00:00,train-ticket/ts-auth-service,semantic_cluster_25,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:52:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:52:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:52:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,4,4,0,0,4,4,0.0,0.0
2022-06-30 15:52:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,2,2,0,0,2,2,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,49,49,0,0,3,27,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,2,2,0,0,2,1,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_15,2,2,0,0,2,2,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_17,9,9,0,0,3,5,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,2,2,0,0,2,2,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_20,8,8,0,0,5,2,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,3,3,0,0,3,3,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,2,2,0,0,2,2,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_37,4,4,0,0,4,2,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_38,5,5,0,0,5,1,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,6,6,0,0,6,4,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,1,1,0.0,0.0
2022-06-30 15:52:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,3,3,0,0,2,3,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,event_dede275d,2,2,0,0,1,2,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,105,105,0,0,4,55,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_10,9,9,0,0,5,7,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_14,4,4,0,0,2,2,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_15,4,4,0,0,3,2,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_16,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_17,11,11,0,0,3,5,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_19,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_20,10,10,0,0,8,1,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_22,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_23,5,5,0,0,5,3,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_25,3,3,0,0,1,3,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_27,2,2,0,0,1,2,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_3,6,6,0,0,3,4,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_32,9,9,0,0,4,3,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_34,5,5,0,0,2,4,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,4,4,0,0,2,4,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_37,4,4,0,0,4,2,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,10,10,0,0,6,8,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,5,5,0,0,2,5,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_8,2,2,0,0,1,2,0.0,0.0
2022-06-30 15:53:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,7,7,0,0,2,7,0.0,0.0
2022-06-30 15:53:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,13,13,0,0,1,10,0.0,0.0
2022-06-30 15:53:30+00:00,train-ticket/ts-auth-service,semantic_cluster_14,2,2,0,0,2,1,0.0,0.0
2022-06-30 15:53:30+00:00,train-ticket/ts-auth-service,semantic_cluster_32,4,4,0,0,3,1,0.0,0.0
2022-06-30 15:53:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,6,6,0,0,5,4,0.0,0.0
2022-06-30 15:53:30+00:00,train-ticket/ts-auth-service,semantic_cluster_7,2,2,0,0,2,2,0.0,0.0
2022-06-30 15:53:30+00:00,train-ticket/ts-auth-service,semantic_cluster_8,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,12,12,0,0,2,8,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_10,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_16,10,10,0,0,8,2,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_22,2,2,0,0,2,2,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_24,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_31,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_32,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_33,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:00+00:00,train-ticket/ts-auth-service,semantic_cluster_8,3,3,0,0,2,3,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,62,62,0,0,4,40,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_11,4,4,0,0,4,4,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_12,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_13,3,3,0,0,3,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_16,3,3,0,0,3,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,3,3,0,0,3,3,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_21,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,9,9,0,0,5,9,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_3,3,3,0,0,3,2,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,2,2,0,0,1,2,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,7,7,0,0,4,5,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_8,1,1,0,0,1,1,0.0,0.0
2022-06-30 15:54:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,2,2,0,0,2,2,0.0,0.0
2022-07-04 15:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,2,2,0,0,1,1,0.0,0.0
2022-07-05 09:11:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,2,2,0,0,1,2,0.0,0.0
2022-07-05 09:11:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,2,2,0,0,1,2,0.0,0.0
2022-07-05 09:11:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,2,2,0,0,1,2,0.0,0.0
2022-07-05 09:14:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:14:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:14:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:14:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,11,11,0,0,3,10,0.0,0.0
2022-07-05 09:14:30+00:00,train-ticket/ts-auth-service,semantic_cluster_11,2,2,0,0,1,2,0.0,0.0
2022-07-05 09:14:30+00:00,train-ticket/ts-auth-service,semantic_cluster_12,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:14:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,3,3,0,0,3,2,0.0,0.0
2022-07-05 09:14:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:19:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,6,6,0,0,2,6,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,204,204,0,0,5,80,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,16,16,0,0,5,10,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_15,8,8,0,0,3,6,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_17,32,32,0,0,3,12,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,4,4,0,0,1,4,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_27,4,4,0,0,1,4,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_3,8,8,0,0,1,6,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,6,6,0,0,2,6,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,12,12,0,0,2,8,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_37,8,8,0,0,4,4,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,24,24,0,0,5,12,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,8,8,0,0,2,8,0.0,0.0
2022-07-05 09:19:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,34,34,0,0,7,15,0.0,0.0
2022-07-05 09:21:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:21:30+00:00,train-ticket/ts-auth-service,semantic_cluster_11,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:21:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,9,9,0,0,3,7,0.0,0.0
2022-07-05 09:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,2,2,0,0,2,1,0.0,0.0
2022-07-05 09:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_34,2,2,0,0,1,2,0.0,0.0
2022-07-05 09:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,3,3,0,0,2,1,0.0,0.0
2022-07-05 09:28:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,8,8,0,0,3,7,0.0,0.0
2022-07-05 09:28:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:28:00+00:00,train-ticket/ts-auth-service,semantic_cluster_12,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:28:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,2,2,0,0,2,1,0.0,0.0
2022-07-05 09:28:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,116,116,0,0,6,61,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,9,9,0,0,6,6,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_15,4,4,0,0,3,3,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_17,16,16,0,0,3,8,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,3,3,0,0,1,3,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_27,2,2,0,0,1,2,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_3,4,4,0,0,1,3,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,3,3,0,0,2,3,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,7,7,0,0,2,5,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_37,4,4,0,0,4,2,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,13,13,0,0,5,7,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,8,8,0,0,6,8,0.0,0.0
2022-07-05 09:28:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,19,19,0,0,7,13,0.0,0.0
2022-07-05 09:29:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,3,3,0,0,1,2,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,44,44,0,0,3,24,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,2,2,0,0,2,1,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_15,2,2,0,0,2,2,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_17,9,9,0,0,3,5,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,2,2,0,0,2,2,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_20,8,8,0,0,5,2,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,3,3,0,0,3,3,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,2,2,0,0,2,2,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_37,4,4,0,0,4,2,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_38,5,5,0,0,5,1,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,6,6,0,0,6,4,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,1,1,0.0,0.0
2022-07-05 09:29:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,3,3,0,0,2,3,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,104,104,0,0,4,52,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_10,9,9,0,0,5,7,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_15,4,4,0,0,3,2,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_16,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_17,11,11,0,0,3,5,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_19,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_20,9,9,0,0,8,1,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_22,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_23,5,5,0,0,5,3,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_25,3,3,0,0,1,3,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_27,2,2,0,0,1,2,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_3,6,6,0,0,3,4,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_32,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_34,5,5,0,0,2,4,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,4,4,0,0,2,4,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_37,4,4,0,0,4,2,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,10,10,0,0,6,8,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,5,5,0,0,2,5,0.0,0.0
2022-07-05 09:30:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,7,7,0,0,2,7,0.0,0.0
2022-07-05 09:30:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,6,6,0,0,1,4,0.0,0.0
2022-07-05 09:30:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,6,6,0,0,5,4,0.0,0.0
2022-07-05 09:30:30+00:00,train-ticket/ts-auth-service,semantic_cluster_7,2,2,0,0,2,2,0.0,0.0
2022-07-05 09:31:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:55:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,2,2,0,0,2,2,0.0,0.0
2022-07-05 09:55:30+00:00,train-ticket/ts-auth-service,semantic_cluster_11,1,1,0,0,1,1,0.0,0.0
2022-07-05 09:55:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,2,2,0,0,2,1,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,101,101,0,0,4,51,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,8,8,0,0,5,5,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_15,4,4,0,0,3,3,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_17,16,16,0,0,3,8,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,2,2,0,0,1,2,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_27,2,2,0,0,1,2,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_3,4,4,0,0,1,3,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_32,2,2,0,0,1,2,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,3,3,0,0,2,3,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,6,6,0,0,2,4,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_37,4,4,0,0,4,2,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,12,12,0,0,5,6,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,1,2,0.0,0.0
2022-07-05 11:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,17,17,0,0,7,11,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,36,36,0,0,3,22,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_10,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_18,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_25,2,2,0,0,1,2,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,2,2,0,0,2,1,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,2,2,0,0,1,2,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,7,7,0,0,4,7,0.0,0.0
2022-07-05 11:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,6,6,0,0,3,4,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,event_dede275d,3,3,0,0,1,3,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,148,148,0,0,4,69,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,11,11,0,0,7,7,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_15,6,6,0,0,5,4,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_16,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_17,20,20,0,0,3,9,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,2,2,0,0,2,2,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_19,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_20,18,18,0,0,11,2,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_23,5,5,0,0,5,3,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,4,4,0,0,2,4,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_27,2,2,0,0,1,2,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_3,6,6,0,0,3,4,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_32,4,4,0,0,1,4,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,8,8,0,0,5,6,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,2,2,0,0,1,2,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_37,8,8,0,0,4,4,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_38,5,5,0,0,5,1,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,16,16,0,0,7,11,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,4,4,0,0,2,3,0.0,0.0
2022-07-05 11:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,14,14,0,0,3,10,0.0,0.0
2022-07-05 11:08:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,10,10,0,0,3,9,0.0,0.0
2022-07-05 11:08:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:08:00+00:00,train-ticket/ts-auth-service,semantic_cluster_12,1,1,0,0,1,1,0.0,0.0
2022-07-05 11:08:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,2,2,0,0,2,1,0.0,0.0
2022-07-05 11:08:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
